EXP_INFO, , ,PID,3925656, , , , ,"train.py --config ckpt/0801/00_NoAttMask_FCGraph/config.yaml -c ckpt/0801/00_NoAttMask_FCGraph/ -vertex_x1000 -fully_connected_graph -gpu 4,5,6,7 -bs 370 -gpu0_bs 82 -out 080100", , ,Checkpoint,ckpt/0801/00_NoAttMask_FCGraph/, , ,Config,ckpt/0801/00_NoAttMask_FCGraph/config.yaml, , 
 , , , , , , , , , , , , , , , , , , , 
Epoch,lr,JOINT,MESH,ALL,AMASS, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,H36M_MESH, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , ,PE, , , , , , , , , ,FPE, , , , , , , , , ,MC, , , , , , ,MP, , , , , , , , , ,MIB, , , , , , ,MeshRecover, , , , , , , , , ,FutureMeshRecover, , , , , , , , , ,MeshPred, , , , , , , , , ,MeshCompletion, , , , , , , , , ,MeshInBetween, , , , , , ,PE, , , , , , , , , ,FPE, , , , , , , , , ,MC, , , , , , ,MP, , , , , , , , , ,MIB, , , , , , ,MeshRecover, , , , , , , , , ,FutureMeshRecover, , , , , , , , , ,MeshPred, , , , , , , , , ,MeshCompletion, , , , , , , , , ,MeshInBetween, , , , , , 
 , , , , ,Avg,0,5,10,15,mpve,mpjpe,pa_mpjpe,mpjpe_17j,pa_mpjpe_17j,Avg,0,5,10,15,mpve,mpjpe,pa_mpjpe,mpjpe_17j,pa_mpjpe_17j,Avg,0.4,mpve,mpjpe,pa_mpjpe,mpjpe_17j,pa_mpjpe_17j,Avg,0,5,10,15,mpve,mpjpe,pa_mpjpe,mpjpe_17j,pa_mpjpe_17j,Avg,0.4,mpve,mpjpe,pa_mpjpe,mpjpe_17j,pa_mpjpe_17j,Avg,0,5,10,15,mpve,mpjpe,pa_mpjpe,mpjpe_17j,pa_mpjpe_17j,Avg,0,5,10,15,mpve,mpjpe,pa_mpjpe,mpjpe_17j,pa_mpjpe_17j,Avg,0,5,10,15,mpve,mpjpe,pa_mpjpe,mpjpe_17j,pa_mpjpe_17j,Avg,0,5,10,15,mpve,mpjpe,pa_mpjpe,mpjpe_17j,pa_mpjpe_17j,Avg,0.4,mpve,mpjpe,pa_mpjpe,mpjpe_17j,pa_mpjpe_17j,Avg,0,5,10,15,mpve,mpjpe,pa_mpjpe,mpjpe_17j,pa_mpjpe_17j,Avg,0,5,10,15,mpve,mpjpe,pa_mpjpe,mpjpe_17j,pa_mpjpe_17j,Avg,0.4,mpve,mpjpe,pa_mpjpe,mpjpe_17j,pa_mpjpe_17j,Avg,0,5,10,15,mpve,mpjpe,pa_mpjpe,mpjpe_17j,pa_mpjpe_17j,Avg,0.4,mpve,mpjpe,pa_mpjpe,mpjpe_17j,pa_mpjpe_17j,Avg,0,5,10,15,mpve,mpjpe,pa_mpjpe,mpjpe_17j,pa_mpjpe_17j,Avg,0,5,10,15,mpve,mpjpe,pa_mpjpe,mpjpe_17j,pa_mpjpe_17j,Avg,0,5,10,15,mpve,mpjpe,pa_mpjpe,mpjpe_17j,pa_mpjpe_17j,Avg,0,5,10,15,mpve,mpjpe,pa_mpjpe,mpjpe_17j,pa_mpjpe_17j,Avg,0.4,mpve,mpjpe,pa_mpjpe,mpjpe_17j,pa_mpjpe_17j
1,0.00020000,1.05585,384.35066,0.00000,491.7,491.21,491.54,491.93,492.02,220.98,198.09,98.45,178.53,87.97,491.62,491.77,491.65,491.55,491.6,219.84,196.99,98.67,177.41,88.05,525.49,525.49,252.44,226.44,96.06,203.43,85.68,491.05,491.05,491.07,491.01,491.07,229.73,206.31,96.27,185.84,85.77,494.33,494.33,228.67,206.59,96.28,186.44,85.91,446.07,445.61,445.9,446.29,446.44,155.64,132.93,95.66,117.21,85.25,446.3,446.33,446.28,446.26,446.4,155.57,132.97,95.79,117.11,85.24,446.71,446.74,446.7,446.67,446.78,156.48,133.56,95.99,117.61,85.41,446.52,445.97,446.33,446.76,446.94,156.72,133.64,95.92,117.8,85.48,446.24,446.24,156.64,133.7,95.7,117.88,85.28,645.85,648.2,648.39,644.67,641.55,497.51,470.83,130.61,430.33,122.68,642.78,642.06,642.19,643.18,643.34,495.14,470.03,128.66,429.8,120.92,686.1,686.1,523.58,498.27,131.6,456.91,123.71,640.22,639.16,639.55,640.72,641.01,498.64,473.05,128.71,432.97,121.08,643.52,643.52,499.6,472.43,130.58,431.7,122.7,591.53,593.29,593.94,590.5,587.73,365.42,324.6,133.04,287.96,124.75,589.41,588.54,588.79,589.93,589.94,363.2,324.52,131.06,288.09,122.98,596.39,595.2,595.57,597.1,597.22,382.51,346.62,129.15,309.62,121.07,599.17,601.1,601.52,598.02,595.7,396.33,360.12,133.23,322.37,124.76,597.97,597.97,384.57,347.31,132.24,309.72,123.73
2,0.00019800,1.08136,366.69445,0.00000,570.05,569.53,569.86,570.28,570.52,335.04,307.39,95.71,277.94,85.29,570.32,570.38,570.33,570.27,570.37,331.82,304.64,96.03,275.37,85.45,615.03,615.03,336.7,310.48,95.7,281.64,85.28,573.36,573.54,573.43,573.27,573.23,320.62,295.52,95.94,268.25,85.37,579.18,579.18,356.98,331.25,95.78,301.17,85.35,540.29,539.84,540.13,540.5,540.64,195.48,169.42,95.23,148.75,84.88,540.57,540.66,540.6,540.53,540.5,195.61,169.29,95.38,148.47,84.88,539.54,539.71,539.59,539.47,539.4,173.32,149.37,95.2,131.29,84.76,539.77,539.3,539.6,539.99,540.1,172.85,149.01,95.14,131.13,84.83,540.08,540.08,190.3,164.86,95.29,144.8,84.95,619.62,621.55,621.52,618.66,616.37,617.59,596.81,141.06,555.07,132.29,617.48,617.24,616.99,617.61,618.03,609.22,590.39,138.25,549.04,129.94,656.1,656.1,626.32,605.8,141.59,563.83,132.84,615.66,615.65,615.32,615.66,616.06,631.15,612.52,139.06,570.89,130.84,620.71,620.71,618.14,598.28,141.14,556.08,132.37,612.52,614.6,614.92,611.29,608.88,362.5,320.59,138.06,284.38,129.11,610.05,609.15,609.4,610.5,610.78,358.9,319.24,135.54,283.55,126.98,608.39,607.51,607.62,608.86,609.27,364.74,324.75,134.92,289.29,126.41,612.7,614.76,615.06,611.51,609.1,374.69,332.9,137.57,296.91,128.77,612.2,612.2,364.39,322.12,137.6,285.99,128.71
3,0.00019602,1.09961,370.70588,0.00000,234.02,233.92,233.96,234.13,234.0,204.7,184.16,97.15,165.77,86.65,232.98,233.2,233.03,232.91,232.79,203.96,183.2,97.26,164.68,86.62,255.63,255.63,224.35,202.15,97.02,181.71,86.54,233.07,233.18,233.11,233.03,232.95,205.93,184.88,97.41,166.16,86.78,240.09,240.09,219.2,198.37,97.36,178.76,86.83,229.78,229.79,229.67,229.82,229.89,228.66,197.69,95.29,173.22,85.11,230.42,230.56,230.44,230.36,230.33,231.12,199.72,95.51,174.8,85.16,228.39,228.64,228.45,228.29,228.2,225.12,193.97,95.72,169.83,85.35,226.61,226.47,226.51,226.74,226.72,219.18,188.65,95.67,165.4,85.43,230.44,230.44,230.75,199.04,95.55,174.34,85.35,368.79,370.05,370.06,368.3,366.68,392.12,349.8,132.35,312.32,123.91,367.6,367.62,367.4,367.53,367.91,389.26,349.08,130.17,312.14,121.97,391.82,391.82,392.04,350.24,132.6,312.62,124.07,367.77,367.77,367.46,367.75,368.14,387.38,347.44,129.84,310.35,121.65,370.68,370.68,392.06,350.25,132.09,312.53,123.63,338.62,339.56,339.79,338.29,336.7,359.22,313.86,132.79,277.32,124.15,336.79,336.86,336.59,336.72,336.93,355.65,312.36,130.39,276.33,122.02,334.9,334.81,334.67,334.89,335.13,354.76,311.12,129.52,275.26,121.11,337.92,338.88,339.11,337.57,336.01,358.96,313.14,131.84,276.72,123.21,336.67,336.67,358.31,312.51,131.87,276.16,123.21
4,0.00019406,0.96133,378.73333,0.00000,472.53,473.06,472.62,472.36,472.23,319.89,281.14,104.21,247.75,92.33,471.98,472.14,472.02,471.9,471.91,319.88,281.62,104.33,248.01,92.31,503.45,503.45,322.54,285.15,105.1,251.42,93.1,469.44,469.62,469.49,469.34,469.35,317.41,280.66,106.07,247.14,93.77,473.61,473.61,322.33,285.28,105.84,251.72,93.7,457.55,458.07,457.62,457.38,457.27,303.13,260.52,100.87,227.05,89.5,457.06,457.24,457.11,456.97,456.97,303.18,261.08,100.98,227.4,89.47,458.91,459.25,459.02,458.77,458.66,311.53,270.08,96.07,235.34,85.19,459.43,459.83,459.5,459.3,459.15,309.23,267.14,97.68,232.93,86.71,460.23,460.23,312.56,270.54,94.95,235.92,84.35,518.64,518.69,517.25,518.93,520.22,367.92,324.91,133.78,288.79,125.45,522.15,523.48,522.64,521.15,521.99,368.84,328.25,131.77,292.46,123.74,556.05,556.05,374.41,332.45,135.0,296.07,126.49,522.95,524.2,523.22,521.93,523.36,371.49,332.5,131.98,296.31,123.82,518.06,518.06,368.13,325.25,133.63,289.16,125.33,505.95,505.86,504.43,506.28,507.82,349.61,306.4,135.56,270.79,126.88,506.26,507.69,506.75,505.15,506.23,346.67,305.43,133.03,270.3,124.71,501.32,502.55,501.79,500.38,501.14,353.05,313.56,125.43,278.42,115.34,501.69,501.71,500.27,501.96,503.45,353.67,310.32,128.92,274.79,119.48,495.75,495.75,351.25,308.6,127.11,273.02,116.82
5,0.00019212,0.96308,369.57071,0.00000,635.21,634.87,635.07,635.35,635.54,192.69,170.57,96.19,152.24,85.65,636.51,636.5,636.54,636.49,636.51,194.77,172.3,96.33,153.7,85.66,678.48,678.48,205.34,180.88,96.57,160.8,85.98,632.69,632.64,632.71,632.69,632.7,183.15,160.48,97.12,142.81,86.29,638.61,638.61,207.76,184.04,96.27,163.72,85.72,623.71,623.39,623.56,623.85,624.05,160.37,137.37,95.98,120.96,85.42,623.94,623.85,623.94,623.95,624.02,160.65,137.11,96.12,120.54,85.42,622.1,622.05,622.12,622.09,622.12,163.0,138.77,95.84,122.02,85.14,623.16,622.74,623.0,623.33,623.56,159.21,135.4,96.24,119.25,85.63,621.26,621.26,161.15,137.16,95.68,120.78,85.12,810.96,812.62,813.47,809.85,807.36,398.24,355.46,131.78,318.28,123.62,809.04,807.6,808.13,809.89,809.96,396.01,355.57,129.77,318.6,121.86,861.98,861.98,409.82,367.22,130.89,329.48,122.85,813.13,811.58,812.26,813.97,814.17,412.0,372.69,129.49,335.13,121.59,808.45,808.45,398.89,357.03,131.89,319.58,123.71,800.65,802.56,803.33,799.38,796.87,355.47,309.95,132.1,273.81,123.86,798.35,796.85,797.44,799.23,799.25,352.29,308.71,130.12,273.04,122.14,785.99,784.38,785.03,786.92,786.99,353.47,310.74,121.49,275.04,111.89,795.1,796.9,797.76,793.86,791.39,357.54,311.9,126.05,275.63,117.08,788.55,788.55,355.58,310.4,123.35,274.3,113.58
6,0.00019020,0.98722,359.93348,0.00000,680.8,680.44,680.64,680.96,681.14,199.32,175.16,100.12,156.72,89.23,681.27,681.11,681.25,681.3,681.41,199.24,175.18,100.33,156.6,89.3,736.66,736.66,226.88,200.37,100.15,178.98,89.27,679.0,678.78,678.96,679.05,679.22,201.55,178.13,100.33,159.64,89.26,684.44,684.44,214.25,189.57,99.34,169.54,88.54,664.8,664.44,664.62,664.95,665.23,159.78,134.16,100.65,118.17,89.64,665.54,665.33,665.49,665.58,665.77,160.98,135.04,100.81,118.78,89.65,659.69,659.51,659.66,659.73,659.88,174.79,147.96,98.15,130.05,87.21,662.32,661.83,662.12,662.52,662.82,173.93,146.69,99.02,129.07,88.18,660.27,660.27,169.86,143.5,97.95,126.34,87.2,825.13,827.32,827.91,823.77,821.1,390.2,348.57,132.84,311.5,124.33,822.78,821.03,821.86,823.76,823.82,389.23,349.99,130.43,313.26,122.25,873.72,873.72,383.19,341.74,133.14,305.04,124.57,823.53,821.93,822.6,824.41,824.61,379.95,341.34,130.78,305.21,122.58,821.94,821.94,385.12,344.15,133.25,307.33,124.72,821.3,823.38,824.2,819.93,817.17,351.73,308.19,132.83,272.42,124.29,818.78,817.13,817.84,819.73,819.8,347.91,306.37,130.54,271.1,122.3,811.32,809.67,810.36,812.31,812.29,346.62,307.32,121.03,272.3,110.96,817.53,819.5,820.43,816.19,813.46,350.02,307.26,126.44,271.88,116.87,816.26,816.26,349.37,307.35,123.49,271.95,113.64
